date,open,high,low,close,volume
2025-06-03,13.470139097770813,13.527868669068067,13.181493076445356,13.431653022766113,5492100
2025-06-04,13.450895858148762,13.508625430547612,13.373923706670574,13.412409782409668,3260100
2025-06-05,13.412409107513929,13.72029861551448,13.412409107513929,13.662569046020508,5400200
2025-06-06,13.566354320304393,13.681812541711958,13.547110824612943,13.662569046020508,3840600
2025-06-09,13.643327276031181,13.816514159610549,13.604841199949052,13.739542007446289,4683600
2025-06-10,13.624082428525742,13.739540645325752,13.566353778915909,13.701054573059082,5356400
2025-06-11,13.77802671759242,13.77802671759242,13.643325923449249,13.701054573059082,5202900
2025-06-12,13.701055271185801,13.7395413454135,13.681812692862147,13.720298767089844,5094100
2025-06-13,13.66256865359549,13.778026871686793,13.66256865359549,13.758784294128418,8650000
2025-06-16,13.758784410778526,13.816513061523438,13.720298337755132,13.816513061523438,5354600
2025-06-17,13.816512944383891,13.816512944383891,13.66256865359549,13.758784294128418,4005300
2025-06-18,13.739541894911415,13.75878539158508,13.68181324005127,13.68181324005127,4975600
2025-06-19,13.68181324005127,13.701055819144509,13.643327164284363,13.68181324005127,6006100
2025-06-20,13.624083667610698,13.739541894911415,13.624083667610698,13.68181324005127,11774900
2025-06-23,13.47013829010999,13.797270366825519,13.431652217412891,13.758784294128418,2781900
2025-06-24,13.758784841317542,13.89348564232429,13.681812692862147,13.720298767089844,7638200
2025-06-25,13.681811995715918,13.81651278985909,13.681811995715918,13.701054573059082,7993600
2025-06-26,13.720298767089844,13.835756989772937,13.681812692862147,13.720298767089844,8992300
2025-06-30,13.874243330521205,13.931971984181509,13.816513759280493,13.8357572555542,8252200
2025-07-01,13.835756823816991,14.374561856541947,13.835756823816991,14.336075782775879,14723300
2025-07-02,14.33607609282436,14.413048242021183,13.97045884292964,14.047430992126465,9560300
2025-07-03,13.720299196427508,13.720299196427508,13.335437524526993,13.48938274383545,33311600
2025-07-04,13.52786922454834,13.681813530888391,13.431653574295586,13.52786922454834,11301700
2025-07-07,13.527868958944389,13.547111538068867,13.239222931433801,13.277709007263184,10130400
2025-07-08,13.085277802663775,13.412408967787055,13.066034307172798,13.335436820983887,12084200
2025-07-09,13.316195198823543,13.470139503479004,13.258465625787526,13.470139503479004,4621500
2025-07-10,13.45089560147826,13.470139097770813,13.393166947761411,13.431653022766113,7089500
2025-07-11,13.45089560147826,13.527868669068067,13.335437376464158,13.431653022766113,7251100
2025-07-14,13.431652731153868,13.470138805323003,13.354680582815597,13.450895309448242,3203800
2025-07-15,13.470138946921232,13.470138946921232,13.335437227123077,13.373923301696777,4950100
2025-07-16,13.335437397806954,13.393166969196603,13.143007022475476,13.162250518798828,9997900
2025-07-17,13.200736161314785,13.296950887037639,13.14300659181677,13.258464813232422,12743300
2025-07-18,13.258464813232422,13.27770830892522,13.162250087509568,13.258464813232422,7432800
2025-07-21,13.258464813232422,13.316194382730437,13.181492665621988,13.258464813232422,3542400
2025-07-22,13.219978739427205,13.373923034648072,13.219978739427205,13.258464813232422,5685900
2025-07-23,13.258465479453296,13.47013935480852,13.239222900373962,13.412409782409668,8037700
2025-07-24,13.373923706670574,13.412409782409668,13.35468112759124,13.412409782409668,5394900
2025-07-25,13.335437542910066,13.39316711492787,12.91209071257437,13.085278511047363,19583400
2025-07-28,13.085278911679449,13.085278911679449,12.854361534118652,12.854361534118652,13945500
2025-07-29,12.835117594814692,12.950575812573133,12.815874099731445,12.815874099731445,5800200
2025-07-30,12.815874646922232,12.854360721151593,12.70041642423415,12.777388572692871,6523100
2025-07-31,12.700417147865949,12.758146721289442,12.527230262756348,12.527230262756348,12447500
2025-08-01,12.546472811795006,12.796632766723633,12.546472811795006,12.796632766723633,8844800
2025-08-04,12.758145726572527,12.758145726572527,12.584957937385454,12.661930084228516,5197400
2025-08-05,12.70041642423415,12.777388572692871,12.507986053087345,12.777388572692871,4884800
2025-08-06,12.777389008322812,12.796632504883771,12.584958630615322,12.681174278259277,6590300
2025-08-07,12.681173985300331,13.258465105086293,12.661930489183932,13.239222526550293,15163800
2025-08-08,13.277709007263184,13.335437662217045,13.162250779775034,13.277709007263184,6527200
2025-08-11,13.277709002588008,13.277709002588008,13.085278623508847,13.143007278442383,5929300
2025-08-12,13.085278767600952,13.162250920080217,13.008306615121688,13.066035270690918,3818800
2025-08-13,13.066035131411363,13.277709007263184,13.066035131411363,13.277709007263184,3846500
2025-08-14,13.23922266893142,13.258465247674364,13.04679229359994,13.162250518798828,4567000
2025-08-15,13.219979021609616,13.219979021609616,13.085278219206337,13.104520797729492,2477100
2025-08-18,13.1430068723562,13.219979021609616,13.008306069952921,13.104520797729492,2974700
2025-08-19,13.085277825431756,13.373922917655687,13.085277825431756,13.200736045837402,6265200
2025-08-20,13.200736850956343,13.258465505889879,13.12376469932468,13.143007278442383,2795500
2025-08-21,13.162250111962656,13.25846483786426,13.027548394603954,13.123764038085938,2259500
2025-08-22,13.181492831558236,13.219978905847938,13.00830595604477,13.046792030334473,2851000
