date,open,high,low,close,volume
2025-06-03,9.239294277144841,9.277005645659314,9.145015406303692,9.201582908630371,10002900
2025-06-04,9.2015831345772,9.220438369742457,9.154443697999106,9.163871765136719,8806600
2025-06-05,9.173299019120625,9.182727086346581,9.135587649326778,9.145015716552734,8953900
2025-06-06,9.135587649326778,9.15444378377869,9.1261604812108,9.145015716552734,5942700
2025-06-09,9.154443924646177,9.163871992017212,9.126160621643066,9.126160621643066,4156400
2025-06-10,9.135587876329762,9.14501594378999,9.097876505598855,9.107304573059082,9601600
2025-06-11,9.107304346758887,9.201583220798494,9.107304346758887,9.145015716552734,7224400
2025-06-12,9.14501631083628,9.258150427569776,9.135588242997647,9.21101188659668,9934800
2025-06-13,9.192155153572537,9.201583220798494,9.1261604812108,9.145015716552734,6997700
2025-06-16,9.135588291924922,9.145016359814049,9.022454174585516,9.04131031036377,14727400
2025-06-17,9.050737649737028,9.079020952017778,8.984742078935321,9.0035982131958,10413500
2025-06-18,9.003597807175428,9.088448609301269,9.003597807175428,9.069592475891113,8598600
2025-06-19,9.08844874927262,9.097875917012958,9.022453180430608,9.050737380981445,3742600
2025-06-20,9.060165134867948,9.135587876329762,9.041309899057493,9.107304573059082,13607700
2025-06-23,9.050737923661975,9.135587833072247,9.031881788830805,9.116732597351074,5298600
2025-06-24,9.116732823683002,9.277006377286904,9.09787668838371,9.23929500579834,22349600
2025-06-25,9.267578353172063,9.324145860225645,9.163872305868853,9.229866981506348,6881000
2025-06-26,9.229865943149456,9.248722076416016,9.201582642359538,9.248722076416016,13716700
2025-06-30,9.258149825934277,9.267577893160233,9.145015716552734,9.145015716552734,16988600
2025-07-01,9.145015630861494,9.2015831345772,9.135587563723881,9.163871765136719,9735300
2025-07-02,9.1638715401159,9.248722344050947,9.154443473209795,9.201582908630371,10304200
2025-07-03,9.201583634309776,9.23929500579834,9.154444195171566,9.23929500579834,8090300
2025-07-04,9.23929436289809,9.2487224298917,9.182726860046387,9.182726860046387,7461200
2025-07-07,9.192155067439588,9.2015831345772,9.145015630861494,9.163871765136719,7229900
2025-07-08,9.145015716552734,9.15444378377869,9.116732413984844,9.145015716552734,9821300
2025-07-09,9.145015716552734,9.163871851004647,9.1261604812108,9.145015716552734,9677500
2025-07-10,9.14501648448579,9.173299789428711,9.11673317954287,9.173299789428711,14117500
2025-07-11,9.173299062231818,9.182727129502084,9.097876322289665,9.135587692260742,14116200
2025-07-14,9.154443697999106,9.192155067439588,9.145015630861494,9.163871765136719,4294400
2025-07-15,9.163872122191819,9.182727358091737,9.079021312867171,9.09787654876709,11533300
2025-07-16,9.088449105813439,9.126160475584035,8.984742164611816,8.984742164611816,12695100
2025-07-17,9.003598299052102,9.050737736042842,8.965886929281506,8.984742164611816,7431600
2025-07-18,9.003598396851816,9.041309767032043,8.97531509399414,8.97531509399414,15598200
2025-07-21,8.994170329529261,9.050737834354596,8.965887026671586,8.97531509399414,8019000
2025-07-22,8.97531499650165,9.031881601602556,8.965886929281506,8.984742164611816,13305100
2025-07-23,8.994170870028174,9.06959361492111,8.994170870028174,9.04131031036377,14928700
2025-07-24,9.06959338620605,9.088449521508794,9.003598710866479,9.079021453857422,16109900
2025-07-25,9.07902195793142,9.07902195793142,8.994171142578125,8.994171142578125,11782100
2025-07-28,9.013027278927776,9.07902195793142,8.9847430744033,8.994171142578125,8810800
2025-07-29,8.994170329529261,9.07902113721227,8.97531509399414,8.97531509399414,10407600
2025-07-30,8.975314491669183,8.984741659249101,8.899890857260349,8.909318923950195,17662900
2025-07-31,8.909319289788856,8.947030658986831,8.852752685546875,8.852752685546875,24319000
2025-08-01,8.871607707265907,9.07902068242234,8.862179640415627,9.050737380981445,9626900
2025-08-04,9.05073865251701,9.05073865251701,8.994171142578125,8.994171142578125,5851200
2025-08-05,9.031881831597268,9.126160707979535,9.013026595786814,9.107304573059082,15631100
2025-08-06,9.126160893004265,9.126160893004265,9.06959338620605,9.079021453857422,13104300
2025-08-07,9.079021453857422,9.116732825352893,9.060165318554677,9.079021453857422,9314400
2025-08-08,9.09787677712986,9.107304844871473,9.041310168900239,9.060165405273438,10712700
2025-08-11,9.060165177857247,9.173299290586776,9.060165177857247,9.09787654876709,17908700
2025-08-12,9.097876236864266,9.23929454726043,9.097876236864266,9.154443740844727,16886500
2025-08-13,9.173299066955058,9.324145446027018,9.163871898789921,9.29586124420166,12018300
2025-08-14,9.33357275557963,9.408995496703142,9.267578081874055,9.277006149291992,11253900
2025-08-15,9.361857187913676,9.361857187913676,9.229866938148694,9.23929500579834,7456100
2025-08-18,9.239295092690982,9.258150329057582,9.220438957214355,9.220438957214355,10610600
2025-08-19,9.229866938148694,9.28643444493655,9.229866938148694,9.23929500579834,14476700
2025-08-20,9.248723073447985,9.28643444493655,9.220438870499049,9.23929500579834,15305500
2025-08-21,9.248723160429295,9.286434532272523,9.220438957214355,9.220438957214355,15263300
2025-08-22,9.248723073447985,9.314717748775466,9.23929500579834,9.23929500579834,20549800
2025-08-25,9.286434173583984,9.333572712234773,9.267578038835676,9.286434173583984,17724500
2025-08-26,9.286434719072227,9.314718023746071,9.192155838012695,9.192155838012695,81816700
2025-08-27,9.220438913812414,9.267578353172063,9.163872305868853,9.229866981506348,7930800
2025-08-28,9.267577451491098,9.408994856700938,9.267577451491098,9.380711555480957,11065300
2025-08-29,9.380711823816998,9.380711823816998,9.295861018619956,9.333572387695312,15268300
2025-09-02,9.427851365218855,9.52213023851503,9.380711928570767,9.484418869018555,14442600
2025-09-03,9.484419269645795,9.503274505635503,9.399568459917083,9.408995628356934,8502700
2025-09-04,9.40899558514237,9.465563091071704,9.40899558514237,9.418423652648926,8335900
2025-09-08,9.427851676940918,9.484419182610964,9.418423609477577,9.427851676940918,11547400
2025-09-09,9.446708536845179,9.465563774108887,9.418424332284516,9.465563774108887,14188000
2025-09-10,9.484418406067793,9.484418406067793,9.380711470682117,9.399567604064941,13630000
2025-09-11,9.467610127491195,9.506491447084441,9.409288611603218,9.496771812438965,11221500
2025-09-12,9.52593298662827,9.593975067138672,9.477331103262058,9.593975067138672,5982300
2025-09-17,9.593974790046094,9.662016868591309,9.555093469876857,9.662016868591309,12289100
2025-09-18,9.66201642987528,9.671736991227164,9.545372474663935,9.603694915771484,6333800
